#,customer_id,created_at_date,order_number,amount
12255,1dltlknm3mspm,2021-04-21 05:51:02.168000,GV51265,1990
12256,1xh60cki7pkj2q2m3b,2021-04-21 05:55:27.993000,GV51266,3300
12257,1xh60ckarvkkbhrkz0,2021-04-21 05:57:23.446000,GV51267,600
12258,vpnqlkm7ajlr2,2021-04-21 05:57:39.095000,GV51268,600
12259,1xh60cki7pkj2pv8k1,2021-04-21 05:59:35.966000,GV51269,1800
12260,vpnqlkm3udvqw,2021-04-21 06:02:43.957000,GV51270,3600
12261,14cslkly0ddhs,2021-04-21 06:04:40.423000,GV51271,1860
12262,vojwml7lkmtexgmk,2021-04-21 06:05:21.422000,GV51272,1200
12263,bdzc8jlknmletgt,2021-04-21 06:12:43.935000,GV51274,3100
12264,2m2ocnkmi59ity,2021-04-21 06:13:34.834000,GV51275,660
12265,wsw4lkl6tjm6x,2021-04-21 06:22:43.325000,GV51276,660
12266,bdzc8jlknnhjugj,2021-04-21 06:24:25.259000,GV51278,1860
12267,bdzc8jlknr2jqfc,2021-04-21 06:28:19.707000,GV51279,2050
12268,1dltlknj2w8vd,2021-04-21 06:30:11.632000,GV51280,2050
12269,1xh60cki7pkj2q16jq,2021-04-21 06:31:54.036000,GV51281,3300
12270,1o8i1lkn7x8xk4,2021-04-21 06:35:16.471000,GV51282,1990
12271,bdzc8jlknr2ljp7,2021-04-21 06:35:21.865000,GV51283,1800
12272,1dltlkni9qags,2021-04-21 06:35:37.481000,GV51284,4900
12273,1xh60cki7pkj2pkv88,2021-04-21 06:45:08.328000,GV51285,1600
12274,14cslkm1vkja4,2021-04-21 06:56:01.973000,GV51286,1860
12275,1xh60ck9c6kjd9i5p5,2021-04-21 06:58:40.116000,GV51287,1860
12276,bdzc8jlknr3en2b,2021-04-21 06:59:35.591000,GV51288,1700
12277,bdzc8jlknr0pji6,2021-04-21 07:05:52.314000,GV51289,1860
12278,bdzc8jlknr3ladc,2021-04-21 07:07:29.040000,GV51290,1860
12279,1xh60cki7pkj2pfltt,2021-04-21 07:15:58.416000,GV51291,3300
12280,bdzc8jlknr49n7m,2021-04-21 07:18:16.140000,GV51292,2050
12281,1xh60cki7pkj2po7g7,2021-04-21 07:23:42.323000,GV51293,1860
12282,43oagmkksl9hkf,2021-04-21 07:27:51.131000,GV51294,2050
12283,1o8i1lkn6v1bvz,2021-04-21 07:38:18.021000,GV51296,600
12284,vojwml7lkmqm5ra3,2021-04-21 07:39:14.211000,GV51297,600
12285,1xh60ck7c8knr5c14n,2021-04-21 07:42:24.852000,GV51298,1990
12286,1o8i1lkmxnafh7,2021-04-21 07:43:58.442000,GV51299,600
12287,bdzc8jlknr4kmxa,2021-04-21 07:49:35.411000,GV51300,2050
12288,1o8i1lkmxnafh7,2021-04-21 07:50:22.298000,GV51301,1
12289,bdzc8jlknr5mzg8,2021-04-21 07:54:36.607000,GV51302,1260
12290,1dltlknk7ivfb,2021-04-21 07:55:37.866000,GV51303,3300
12291,1xh60ck7c8knr5uv9c,2021-04-21 07:56:59.293000,GV51304,600
12292,bdzc8jlknr5qd4j,2021-04-21 07:57:14.477000,GV51305,1800
12293,6os3gumkp9lsijc,2021-05-30 12:20:24.315000,GV59877,1000
12294,oyiimkp6if5ig,2021-05-27 10:45:54.070000,GV59166,500
12295,6os3gumkpapbct3,2021-05-30 12:21:55.998000,GV59878,2050
12296,eut2nkoydo3zg,2021-05-21 13:53:38.536000,GV57655,560
12297,oyiimkp4byso9,2021-05-25 17:52:55.886000,GV58731,3300
12298,1xh60cki7pkj2pwf9p,2021-05-25 18:08:37.747000,GV58735,1800
12299,hfblko9tuzgp,2021-06-04 13:24:30.080000,GV61235,1260
12300,rphnxnkpeezu51,2021-06-01 19:15:55.300000,GV60530,1800
12301,1xh60ck1gpkp24hplv,2021-05-24 05:13:06.138000,GV58247,1800
12302,1xh60ck5rlkl6nxw8w,2021-05-29 02:36:20.714000,GV59519,2210
12303,h7nclkox67rht,2021-05-31 17:56:48.287000,GV60229,600
12304,oyiimkp633ff4,2021-05-31 17:59:41.163000,GV60231,2210
12305,15ee6qlkkw5vckv,2021-06-03 17:41:56.979000,GV61037,1260
12306,1xh60cki7pkj2q224r,2021-06-03 01:53:21.482000,GV60788,259
12307,1xh60ck5oikk6qlavp,2021-06-03 01:57:11.027000,GV60790,2210
12308,3s7xdyenkohigbfx,2021-06-04 13:26:28.594000,GV61236,1460
12309,oyiimkp2t19ak,2021-06-04 13:31:14.172000,GV61239,3300
12310,ulpxlkpid5q97,2021-06-04 13:35:12.559000,GV61240,3300
12311,3s7xdyenkob5pfth,2021-06-04 13:42:24.894000,GV61242,3300
12312,ulpxlkpiauria,2021-06-04 13:42:29.306000,GV61243,1860
12313,ulpxlkpk4286t,2021-06-05 19:02:56.555000,GV61582,1460
12314,ulpxlkpjyl4d1,2021-06-05 19:10:16.980000,GV61583,259
12315,bdzc8jlknprhmdk,2021-04-21 07:59:52.174000,GV51306,1700
12316,1xh60ck7c8knr69tmx,2021-04-21 08:07:51.870000,GV51307,2050
12317,15ee6qlkkzayd2g,2021-04-21 08:16:27.650000,GV51310,660
12318,6os3gumkp94tctj,2021-05-29 02:28:19.405000,GV59518,500
12319,1xh60ck1pzkp6rym8o,2021-05-27 10:52:28.340000,GV59168,2210
12320,1xh60ck1gpkoy5bx4a,2021-05-21 14:02:05.245000,GV57657,3300
12321,oyiimkp6ri747,2021-05-27 10:53:14.122000,GV59169,1860
12322,oyiimkp5spuri,2021-05-27 10:53:48.020000,GV59170,2150
12323,1xh60ck7c8knk3tsq3,2021-05-25 17:55:50.536000,GV58732,1200
12324,oyiimkp4c8u7i,2021-05-25 17:59:59.026000,GV58734,2150
12325,103k1mkpcxpmhu,2021-05-31 18:23:41.378000,GV60239,300
12326,h7nclkorfgf9m,2021-05-24 05:24:17.182000,GV58248,0.01
12327,1xh60ckd7ykph76uju,2021-06-03 17:55:30.554000,GV61039,1400
12328,1xh60ckd7ykpg8s9d7,2021-06-03 01:54:28.677000,GV60789,2150
12329,rphnxnkpeemtjs,2021-06-01 19:17:39.449000,GV60531,199
12330,6os3gumkpa0pp7t,2021-05-30 12:27:39.064000,GV59879,600
12331,14cslklxdbx8g,2021-05-31 17:57:31.662000,GV60230,600
12332,rphnxnkpgmffbo,2021-06-04 13:26:32.086000,GV61237,1860
12333,1xh60cki7pkj2pouvz,2021-06-03 18:02:22.075000,GV61041,1800
12334,4pklko7dgrwb,2021-06-03 18:03:43.993000,GV61043,1860
12335,48j1dtlko36yk02,2021-06-04 13:30:06.556000,GV61238,259
12336,ulpxlkpgvycun,2021-06-04 13:35:39.791000,GV61241,5450
12337,1xh60ckd7ykpjhaur0,2021-06-05 08:14:46.004000,GV61420,1460
12338,2m2ocnkmgp3srr,2021-04-21 08:12:27.587000,GV51308,600
12339,1xh60ck7c8knr64vo2,2021-04-21 08:13:49.305000,GV51309,1800
12340,bdzc8jlknr6ckka,2021-04-21 08:16:43.682000,GV51311,1860
12341,15ee6qlkl0w9feb,2021-04-21 08:20:32.509000,GV51312,1760
12342,bdzc8jlknr6gmiu,2021-04-21 08:23:01.313000,GV51313,1260
12343,1xh60ckarvkkapvw5p,2021-04-21 08:24:22.069000,GV51314,660
12344,1dltlknle8b1o,2021-04-21 08:26:28.825000,GV51315,660
12345,bdzc8jlknr5mzg8,2021-04-21 08:27:10.228000,GV51316,1
12346,bdzc8jlknr6tmsz,2021-04-21 08:27:20.501000,GV51317,660
12347,1o8i1lkn1se1zq,2021-04-21 08:27:45.776000,GV51318,1960
12348,bdzc8jlknr6sb2o,2021-04-21 08:30:15.644000,GV51319,1860
12349,1xh60ck9lzkjtqmhk6,2021-04-21 08:32:20.312000,GV51320,1990
12350,bdzc8jlknr6tmsz,2021-04-21 08:33:37.734000,GV51321,1
12351,1xh60ck9lzkjomhtm7,2021-04-21 08:40:46.347000,GV51322,660
12352,bdzc8jlknq8ufkn,2021-04-21 08:50:23.190000,GV51323,1860
12353,1xh60ckn2hkj8z38n6,2021-04-21 08:51:29.886000,GV51324,1800
12354,bdzc8jlknprtxog,2021-04-21 08:52:15.647000,GV51325,660
12355,1xh60cki7pkj2q0vbm,2021-04-21 08:52:30.761000,GV51326,2800
12356,1xh60cki7pkj2pztg7,2021-04-21 08:57:02.216000,GV51327,1
12357,1xh60cki7pkj2q3862,2021-04-21 09:09:45.834000,GV51328,600
12358,1xh60cki7pkj2pyit6,2021-04-21 09:21:55.158000,GV51329,1860
12359,1xh60ck7c8knr8sat1,2021-04-21 09:23:06.987000,GV51330,1960
12360,1e8sqmknd4gnvf,2021-04-21 09:23:07.203000,GV51331,3300
12361,1xh60ck7c8knr91k1d,2021-04-21 09:25:35.662000,GV51332,660
12362,1xh60cki7pkj2q1g1b,2021-04-21 09:26:06.172000,GV51333,3300
12363,1xh60cki7pkj2pcyls,2021-04-21 09:31:28.067000,GV51334,300
12364,1o8i1lkn8sym9b,2021-04-21 09:39:54.151000,GV51335,1990
12365,1e8sqmkngxw5fq,2021-04-21 09:45:06.547000,GV51336,1460
12366,bdzc8jlknr9insg,2021-04-21 09:46:28.019000,GV51337,1960
12367,1xh60cki7pkj2q3862,2021-04-21 09:48:20.457000,GV51338,1
12368,bdzc8jlknr9gpk2,2021-04-21 09:50:27.725000,GV51339,600
12369,1xh60ck7c8knr9yfjs,2021-04-21 09:52:40.171000,GV51340,2050
12370,1dltlknhaypbg,2021-04-21 09:53:32.413000,GV51341,2050
12371,1o8i1lkn13oom3,2021-04-21 09:53:36.710000,GV51342,1860
12372,bdzc8jlknr9ulds,2021-04-21 09:54:12.635000,GV51343,2050
12373,bdzc8jlknnjwoa1,2021-04-21 09:57:01.378000,GV51344,1990
12374,bdzc8jlknq6xt85,2021-04-21 10:01:22.570000,GV51345,3000
12375,1xh60ckciakj9n0kpx,2021-04-21 10:02:04.694000,GV51346,2050
12376,1xh60ck7c8knqcbftx,2021-04-21 10:02:28.612000,GV51347,3300
12377,43oagmkkpou65x,2021-04-21 10:05:28.393000,GV51348,3300
12378,1xh60cki7pkj2q2msj,2021-04-21 10:06:45.485000,GV51349,1800
12379,bdzc8jlknr7lvky,2021-04-21 10:10:24.959000,GV51350,1200
12380,1xh60cki7pkj2pwtdt,2021-04-21 10:11:37.410000,GV51351,600
12381,1xh60ckj9ckmg39qe8,2021-04-21 10:21:20.289000,GV51352,1800
12382,bdzc8jlknraxdod,2021-04-21 10:28:09.881000,GV51353,600
12383,1xh60ckarvkkeslk43,2021-04-21 10:29:41.117000,GV51354,1800
12384,43oagmkkpou65x,2021-04-21 10:30:36.873000,GV51355,1260
12385,1xh60cki7pkj2pm5wt,2021-04-21 10:34:07.655000,GV51356,1860
12386,bdzc8jlknnygek8,2021-04-21 10:38:34.348000,GV51357,1800
12387,bdzc8jlknrc6qjf,2021-04-21 10:55:17.627000,GV51361,1860
12388,bdzc8jlknra5amb,2021-04-21 10:47:07.835000,GV51358,1990
12389,bdzc8jlknrbwadq,2021-04-21 10:52:53.763000,GV51359,1800
12390,vpnqlkm8s1wud,2021-04-21 10:52:58.465000,GV51360,600
12391,1dltlknlm4jxa,2021-04-21 10:59:03.118000,GV51362,600
12392,bdzc8jlknrcl0ss,2021-04-21 11:15:23.161000,GV51364,2050
12393,1xh60ckab2kltn0pcg,2021-04-21 11:29:56.487000,GV51365,3300
12394,103k1mkpcwxfkf,2021-05-31 18:01:03.626000,GV60232,1460
12395,103k1mkpcx74xj,2021-05-31 18:06:32.309000,GV60234,5900
12396,1xh60cki7pkj2ptyyu,2021-05-31 18:07:02.542000,GV60235,3300
12397,eut2nkoye4l43,2021-05-21 14:04:07.051000,GV57658,1860
12398,oyiimkp4bxp43,2021-05-25 17:56:32.355000,GV58733,2150
12399,1xh60ckd7ykph7479c,2021-06-03 18:00:04.592000,GV61040,299
12400,1xh60ck1pzkp6r257z,2021-05-27 11:00:18.178000,GV59171,1860
12401,h7nclkopp6mza,2021-05-27 11:03:39.356000,GV59173,5900
12402,bbylh8mkpb55nel,2021-05-30 12:19:48.277000,GV59876,1260
12403,1xh60ckp6lklqsm1pr,2021-05-29 02:56:12.702000,GV59520,1800
12404,17tbdnknbgxrkf,2021-05-24 05:31:46.256000,GV58249,600
12405,oyiimkp26br7m,2021-05-24 05:38:12.988000,GV58250,660
12406,6os3gumkpawhmkc,2021-06-03 02:19:24.028000,GV60791,398
12407,rphnxnkpefcodm,2021-06-01 19:26:34.428000,GV60532,1260
12408,1xh60ckarvkkaxxjdo,2021-06-03 02:43:49.253000,GV60795,299
12409,1xh60ckd7ykpidskqu,2021-06-04 13:49:23.893000,GV61246,359
12410,12dtsnlknwzyv1q,2021-06-04 13:46:25.325000,GV61244,2150
12411,bdzc8jlknrcztdn,2021-04-21 11:31:33.894000,GV51366,3300
12412,bdzc8jlknrde69v,2021-04-21 11:33:41.691000,GV51367,1990
12413,2m2ocnkmgp3srr,2021-04-21 11:35:44.874000,GV51368,1
12414,1xh60ck9xykm2ayn4q,2021-04-21 11:39:14.559000,GV51369,1860
12415,bdzc8jlknr9ebnd,2021-04-21 11:40:31.332000,GV51370,1860
12416,1xh60ckarvkkba30rj,2021-04-21 11:43:18.266000,GV51371,660
12417,1e8sqmkngzxtxh,2021-04-21 11:43:55.843000,GV51372,1260
12418,l9vmlklrt1zkl,2021-04-21 11:49:12.118000,GV51373,660
12419,bdzc8jlknrdvyyu,2021-04-21 11:49:57.732000,GV51374,1860
12420,bdzc8jlknnigk24,2021-04-21 11:52:33.523000,GV51375,600
12421,1xh60ck9lzkjn8pli2,2021-04-21 11:54:08.375000,GV51376,600
12422,1xh60ckj9ckmgicdps,2021-04-21 12:05:12.470000,GV51378,1860
12423,1xh60ck1gpkoyeglkj,2021-05-21 14:11:07.906000,GV57661,2210
12424,1xh60ckciakja86ov3,2021-05-24 05:51:34.124000,GV58254,1860
12425,6os3gumkp95fwp3,2021-05-29 02:56:25.808000,GV59521,2150
12426,1xh60cki7pkj2pdatf,2021-05-21 14:09:31.150000,GV57660,2150
12427,oyiimkp26hp9x,2021-05-24 05:40:57.296000,GV58251,2460
12428,vpnqlkm4abvai,2021-05-25 06:03:38.337000,GV58537,1800
12429,15ee6qlkl09w1zz,2021-05-27 11:00:28.545000,GV59172,660
12430,3l0yflklfac3gt,2021-05-27 11:30:28.636000,GV59179,1860
12431,3s7xdyenkofux6i3,2021-05-31 18:20:53.789000,GV60237,1800
12432,eut2nkp0vpcxi,2021-05-30 12:35:29.085000,GV59880,1860
12433,rphnxnkpeep0l9,2021-06-01 19:27:02.322000,GV60533,2210
12434,1xh60ckd7ykpg9ne94,2021-06-03 02:22:55.844000,GV60792,259
12435,bdzc8jlknrdvacn,2021-04-21 12:07:10.893000,GV51379,2400
12436,bdzc8jlknpqqol6,2021-04-21 12:11:01.718000,GV51380,2050
12437,vojwml7lkmqm5ra3,2021-04-21 12:24:06.469000,GV51381,1
12438,1xh60ckfv6km0dcl2q,2021-04-21 12:27:31.747000,GV51382,1800
12439,14cslklwhcb3v,2021-04-21 12:28:28.172000,GV51383,1860
12440,2m2ocnkmfuhcm9,2021-04-21 12:42:46.833000,GV51384,3300
12441,1xh60ck9lzkjy1u2jt,2021-04-21 12:52:37.939000,GV51385,3300
12442,1xh60ck9lzkjns9pln,2021-04-21 13:01:10.363000,GV51386,1860
12443,bdzc8jlknrgk1j6,2021-04-21 13:03:26.371000,GV51387,3300
12444,bdzc8jlknohztka,2021-04-21 13:21:37.735000,GV51389,1990
12445,1xh60ck8dsknrhijeu,2021-04-21 13:22:33.704000,GV51390,1860
12446,1o8i1lkn5uxb4o,2021-04-21 13:23:51.028000,GV51391,600
12447,1xh60ck9y8kjo8nk7f,2021-04-21 13:26:51.017000,GV51392,1800
12448,bdzc8jlknr6sfqd,2021-04-21 13:29:10.418000,GV51393,1460
12449,1xh60ckj9ckm99l1k6,2021-04-21 13:29:40.786000,GV51394,5900
12450,bdzc8jlknrhoetk,2021-04-21 13:34:42.616000,GV51395,1960
12451,vojwml7lkmuv5hj3,2021-04-21 13:41:39.239000,GV51396,1700
12452,1o8i1lkn4x0w8f,2021-04-21 13:46:32.650000,GV51397,1860
12453,bdzc8jlknridhg0,2021-04-21 13:51:52.069000,GV51398,1860
12454,1xh60cki7pkj2q1fv1,2021-04-21 14:16:32.534000,GV51399,1800
12455,1xh60ck7c8knpqo4o9,2021-04-21 14:18:57.458000,GV51400,2050
12456,bdzc8jlknrjqmua,2021-04-21 14:25:38.579000,GV51401,1260
12457,bdzc8jlknom9gfj,2021-04-21 14:32:56.595000,GV51402,1860
12458,1xh60ckj9ckmky7cs1,2021-04-21 14:38:36.603000,GV51403,3300
12459,1o8i1lkn31eyn5,2021-04-21 14:55:20.097000,GV51404,1260
12460,1xh60cki7pkj2pz2hh,2021-04-21 14:58:42.310000,GV51405,600
12461,1xh60cki7pkj2q2bnd,2021-04-21 15:06:18.386000,GV51406,660
12462,bdzc8jlknrfj6uz,2021-04-21 15:08:37.564000,GV51407,1860
12463,1xh60ckarvkkazn6gx,2021-04-21 15:09:18.348000,GV51408,1200
12464,bdzc8jlknrlaux6,2021-04-21 15:11:07.831000,GV51409,1860
12465,1xh60ck9lzkjot3q7i,2021-04-21 15:25:53.819000,GV51410,600
12466,bdzc8jlknrlwa6g,2021-04-21 15:27:01.027000,GV51411,1260
12467,1xh60cki7pkj2pdlwd,2021-04-21 15:31:41.120000,GV51412,1990
12468,1xh60cki7pkj2pp8aw,2021-04-21 15:33:04.466000,GV51413,1600
12469,bdzc8jlknrm5w31,2021-04-21 15:40:55.920000,GV51414,1990
12470,bdzc8jlknrmhpsj,2021-04-21 15:51:40.038000,GV51415,2050
12471,bdzc8jlknrmehti,2021-04-21 15:56:22.617000,GV51416,1990
12472,1xh60ckarvkk99j6cf,2021-04-21 16:08:55.766000,GV51417,1200
12473,bdzc8jlknq3f8hu,2021-04-21 16:10:07.821000,GV51418,1860
12474,bdzc8jlknrnmoy5,2021-04-21 16:16:23.323000,GV51419,3300
12475,bdzc8jlknro0fzo,2021-04-21 16:27:35.826000,GV51420,600
12476,1xh60ckayukj42ipr3,2021-04-21 16:30:56.300000,GV51421,600
12477,1xh60ck8dsknro9v93,2021-04-21 16:31:21.348000,GV51422,2050
12478,1xh60cki7pkj2pxhs8,2021-04-21 16:36:37.681000,GV51423,1990
12479,bdzc8jlknro393u,2021-04-21 16:37:55.225000,GV51424,1860
12480,1xh60ck9lzkk0p6lsa,2021-04-21 16:42:59.219000,GV51425,3300
12481,l9vmlklrl6f2v,2021-04-21 16:44:27.114000,GV51426,1960
12482,1xh60ck8dsknroynjr,2021-04-21 16:51:24.408000,GV51427,2050
12483,bdzc8jlknonabcw,2021-04-21 16:53:37.856000,GV51428,2050
12484,bdzc8jlknroixbl,2021-04-21 16:55:16.993000,GV51429,1990
12485,1xh60cki7pkj2pwhag,2021-04-21 16:59:01.025000,GV51430,1860
12486,bdzc8jlkno1py4u,2021-04-21 17:02:46.603000,GV51431,360
12487,bdzc8jlknqce6an,2021-04-21 17:07:13.980000,GV51432,2050
12488,bdzc8jlknrp9v2o,2021-04-21 17:08:31.071000,GV51433,1860
12489,43oagmkkp5q9nf,2021-04-21 17:08:41.224000,GV51434,660
12490,1xh60cki7pkj2q0k9c,2021-04-21 17:10:08.876000,GV51435,660
12491,bdzc8jlknrpol4q,2021-04-21 17:13:39.815000,GV51436,1860
12492,vojwml7lkmuv60cv,2021-04-21 17:16:35.338000,GV51437,660
12493,43oagmkks06ock,2021-04-21 17:23:48.682000,GV51438,1200
12494,bdzc8jlkno3mlay,2021-04-21 17:24:29.913000,GV51439,1800
12495,43oagmkks06ock,2021-04-21 17:26:07.506000,GV51440,1
12496,1xh60ck8dsknrqaua9,2021-04-21 17:28:57.693000,GV51441,1860
12497,1dltlknkgf42o,2021-04-21 17:29:38.692000,GV51442,1860
12498,1xh60ck9lzkjvh8ll3,2021-04-21 17:32:38.659000,GV51443,5900
12499,1o8i1lkn7uyjh9,2021-04-21 17:32:58.439000,GV51444,1860
12500,1xh60ckayukj5gu2y9,2021-04-21 17:37:47.015000,GV51445,600
12501,1o8i1lkmxocri9,2021-04-21 17:42:39.861000,GV51446,1960
12502,bdzc8jlknrr38hn,2021-04-21 17:57:41.867000,GV51447,1800
12503,1o8i1lkn6szv0b,2021-04-21 17:58:58.618000,GV51448,1800
12504,bdzc8jlknrrav8o,2021-04-21 18:02:03.968000,GV51449,1660
12505,3iveimlkmdoo8nf,2021-04-21 18:12:43.161000,GV51450,1760
12506,bdzc8jlknrrjv2i,2021-04-21 18:14:20.930000,GV51451,1860
12507,17tbdnknbwu0ed,2021-04-21 18:18:18.403000,GV51452,660
12508,bdzc8jlknrs4vtv,2021-04-21 18:21:10.714000,GV51453,1260
12509,ihg6lkldrbta0,2021-04-21 18:22:02.352000,GV51454,1860
12510,14cslklzhmxir,2021-04-21 18:28:11.568000,GV51455,1860
12511,1xh60ckoy1kk0rfalv,2021-04-21 18:31:33.258000,GV51456,600
12512,1xh60ck9c6kjdtyp2h,2021-04-21 18:32:49.852000,GV51457,1800
12513,1xh60ck65ykn07a5zr,2021-04-21 18:33:42.011000,GV51458,600
12514,1xh60cki7pkj2pc98f,2021-04-21 18:40:04.344000,GV51459,600
12515,43oagmkko5y1mf,2021-04-21 18:42:58.022000,GV51460,660
12516,bdzc8jlknoz464j,2021-04-21 18:49:08.874000,GV51461,1800
12517,1e8sqmknf0mitw,2021-04-21 19:01:46.106000,GV51462,300
12518,bdzc8jlknrtjbyw,2021-04-21 19:02:38.086000,GV51463,600
12519,1xh60cki7pkj2q22g1,2021-04-21 19:13:59.699000,GV51464,660
12520,25aeilklqvemfq,2021-04-21 19:18:18.585000,GV51465,600
12521,bdzc8jlknru9yog,2021-04-21 19:25:56.047000,GV51466,600
12522,bdzc8jlknreisgd,2021-04-21 19:26:17.390000,GV51467,1200
12523,bdzc8jlknruen2m,2021-04-21 19:33:30.625000,GV51468,1200
12524,14cslkm1ypbyx,2021-04-21 19:35:18.302000,GV51469,2050
12525,bdzc8jlknrv5vfr,2021-04-21 19:46:46.246000,GV51470,1260
12526,1xh60ckg98knrvalsr,2021-04-21 19:47:47.715000,GV51471,2050
12527,1xh60ckj9ckmsyywum,2021-03-23 15:49:58.981000,GV45316,1
12528,1xh60ckj9ckmsyywum,2021-03-28 12:09:27.611000,GV46250,1
12529,bdzc8jlknpnypdg,2021-04-21 19:50:12.046000,GV51472,1800
12530,1xh60ckj9ckmsyywum,2021-04-21 19:51:19.720000,GV51473,600
12531,bdzc8jlknrv5vfr,2021-04-21 19:54:24.703000,GV51474,1
12532,1xh60ckj9ckmsyywum,2021-04-21 20:01:20.549000,GV51475,1
12533,1dltlknh3m1qn,2021-04-21 20:06:07.611000,GV51476,1260
12534,1xh60ckg98knrvx2hn,2021-04-21 20:06:23.309000,GV51477,1
12535,bdzc8jlknrsqw1u,2021-04-21 20:08:10.915000,GV51478,2050
12536,15ee6qlkkybo20y,2021-04-21 20:23:15.282000,GV51479,1200
12537,bdzc8jlknrwhz98,2021-04-21 20:24:42.117000,GV51480,360
12538,1xh60ckg98knrwv7t7,2021-04-21 20:31:54.683000,GV51481,1260
12539,15ee6qlkkybo20y,2021-04-21 20:37:01.793000,GV51482,1
12540,2wcllklqjannw,2021-04-21 22:59:02.018000,GV51483,600
12541,3l0yflkle184ak,2021-04-21 23:18:38.706000,GV51484,2050
12542,1xh60ckg98kns3ks23,2021-04-21 23:41:23.426000,GV51485,1990
12543,1xh60ckg98kns4f99m,2021-04-22 00:04:03.302000,GV51486,1960
12544,1xh60ck9lzkjwkr68h,2021-04-22 00:33:07.629000,GV51487,600
12545,1xh60ck9lzkjo0ef24,2021-04-22 00:36:31.685000,GV51488,2050
12546,2m2ocnkmiue4g8,2021-04-22 01:05:49.292000,GV51489,3300
12547,1boednkmmkbitw,2021-04-22 01:28:41.900000,GV51490,600
12548,1xh60ckg98kns7nzup,2021-04-22 01:33:53.013000,GV51491,1860
12549,1boednkmmkbitw,2021-04-22 01:35:09.414000,GV51492,1
12550,1xh60ckg98kns87i4c,2021-04-22 01:49:23.351000,GV51493,2050
12551,1o8i1lkn7aw3i9,2021-04-22 01:55:56.654000,GV51494,660
12552,1dltlknlnuoz8,2021-04-22 02:03:36.687000,GV51495,3300
12553,1o8i1lkmx0weh1,2021-04-22 02:08:09.590000,GV51496,5900
12554,bdzc8jlkns8rl6f,2021-04-22 02:10:35.719000,GV51497,1860
12555,1xh60cki7pkj2q0jlu,2021-04-22 02:36:34.489000,GV51498,600
12556,vpnqlkmc3xnhh,2021-04-22 02:40:23.888000,GV51499,300
12557,1xh60ckkm0kn74srgi,2021-04-22 02:45:40.184000,GV51500,1800
12558,bdzc8jlknsa5ctj,2021-04-22 02:56:13.688000,GV51501,660
12559,1xh60cki7pkj2pun86,2021-04-22 02:56:49.492000,GV51502,1960
12560,1xh60ckkm0kn74srgi,2021-04-22 03:11:53.071000,GV51503,1800
12561,bdzc8jlknsbvs4n,2021-04-22 03:36:52.154000,GV51504,1960
12562,bdzc8jlknsblv52,2021-04-22 03:37:38.096000,GV51505,600
12563,bdzc8jlknsbr3ma,2021-04-22 03:38:18.796000,GV51506,2050
12564,1xh60ckarvkkaory22,2021-04-22 03:41:42.463000,GV51507,600
12565,1dltlknlt63u4,2021-04-22 03:49:11.152000,GV51508,1800
12566,1dltlknllgssi,2021-04-22 03:56:36.417000,GV51509,1860
12567,1xh60cki7pkj2q2wah,2021-04-22 04:06:21.827000,GV51510,660
12568,bdzc8jlknr5x277,2021-04-22 04:11:28.995000,GV51511,1990
12569,bdzc8jlknsdaj2n,2021-04-22 04:17:11.844000,GV51512,660
12570,bdzc8jlknrbcfoj,2021-04-22 04:26:54.421000,GV51513,2050
12571,17tbdnknbihdnt,2021-04-22 04:28:11.036000,GV51514,1860
12572,eut2nkp0j1xb8,2021-05-24 05:45:13.487000,GV58252,1460
12573,oyiimkp4cizay,2021-05-25 18:10:13.172000,GV58736,2210
12574,oyiimkp6ssd2w,2021-05-27 11:22:20.746000,GV59176,1400
12575,h7nclkowqgzpu,2021-05-27 11:18:36.099000,GV59174,600
12576,3l0yflkliv05rb,2021-05-27 11:22:48.587000,GV59177,2150
12577,oyiimkp6swmrd,2021-05-27 11:22:03.946000,GV59175,2210
12578,oyiimkp5qip4g,2021-05-29 02:56:35.508000,GV59522,500
12579,1xh60ck9lzkjvagh2v,2021-05-30 12:50:40.953000,GV59881,3300
12580,1xh60ckg98knsdg5nh,2021-04-22 04:38:25.348000,GV51516,1900
12581,43oagmkkr7fm8q,2021-04-22 04:46:08.961000,GV51517,1800
12582,bdzc8jlknsewfld,2021-04-22 04:58:52.811000,GV51518,1860
12583,1xh60cki7pkj2pxiyd,2021-04-22 05:00:39.887000,GV51519,1800
12584,1xh60ckg98knsf67v8,2021-04-22 05:03:33.084000,GV51520,1
12585,lhg2glkldgkh0b,2021-04-22 05:17:22.601000,GV51521,1
12586,1xh60ck9lzkjvekwp8,2021-04-22 05:23:19.030000,GV51522,600
12587,1xh60ckayukj2p2g1i,2021-04-08 11:20:55.317000,GV48539,1
12588,1xh60ckayukj2p2g1i,2021-04-15 10:17:13.762000,GV49931,1
12589,1xh60ckayukj2p2g1i,2021-04-22 05:26:02.923000,GV51523,1
12590,1xh60ck9lzkjvekwp8,2021-04-22 05:27:54.988000,GV51524,1
12591,1xh60cki7pkj2q22c9,2021-04-22 05:29:52.503000,GV51525,1
12592,bdzc8jlknsfwuwb,2021-04-22 05:30:38.653000,GV51526,1990
12593,15ee6qlkky8bokf,2021-04-22 05:33:16.462000,GV51527,1700
12594,1xh60ckj9ckmvwmuls,2021-04-22 05:35:19.780000,GV51528,1
